0.1894604 565910.23
0.1895190 565959.73
0.1895550 565993.23
0.1895947 566027.83
0.1898224 566162.63
0.1898647 566202.93
0.1898832 566227.23
0.1900103 566305.53
0.1901249 566375.73
0.1901434 566385.33
0.1902379 566439.73
0.1902777 566464.23
0.1905054 566587.73
0.1905477 566605.73
0.1905662 566611.23
0.1907257 566696.63
0.1908263 566752.73
0.1909534 566824.93
0.1909607 566824.43
0.1912491 566990.13
0.1913762 567063.83
0.1935158 568382.03
0.1936023 568440.73
0.1939385 568658.43
0.1940251 568718.93
0.1941987 568822.23
0.1942852 568872.63
0.1944624 568978.83
0.1946215 569068.83
0.1947080 569113.43
0.1948817 569212.23
0.1948852 569199.93
0.1949682 569238.23
0.1951453 569336.33
0.1953045 569415.63
0.1953910 569447.43
0.1954004 569424.63
0.1955682 569511.53
0.1957958 569642.83
0.1958231 569645.63
0.1960833 569802.43
0.1962512 569896.43
0.1965061 570053.73
0.1967662 570212.93
0.1970189 570363.53
0.1971890 570457.33
0.1972141 570456.93
0.1974742 570623.33
0.1976369 570723.63
0.1976927 570753.53
0.1977019 570752.53
0.1978971 570877.13
0.1981155 571019.93
0.1981571 571039.53
0.1983199 571144.03
0.1983756 571173.13
0.1983848 571169.33
0.1985475 571270.13
0.1987984 571436.73
0.1988401 571463.93
0.1990029 571571.43
0.1990261 571586.43
0.1994814 571891.53
0.1994927 571889.23
0.1999481 572193.03
0.2001757 572344.63
0.2006311 572653.93
0.2008587 572806.83
0.2010654 572942.93
0.2012816 573087.83
0.2015207 573248.93
0.2017484 573405.03
0.2022037 573722.53
0.2022900 573787.73
0.2024314 573898.13
0.2026043 574022.33
0.2027453 574116.53
0.2028542 574176.33
0.2029730 574240.93
0.2030597 574284.13
0.2032873 574426.43
0.2034283 574506.53
0.2036559 574647.73
0.2037427 574701.23
0.2039703 574845.23
0.2041112 574928.23
0.2043931 575097.63
0.2045820 575204.93
0.2050373 575481.53
0.2052649 575612.03
0.2057202 575878.23
0.2059479 576001.43
0.2063707 576238.63
0.2083929 577430.43
0.2088157 577650.93
0.2090759 577776.53
0.2091150 577766.53
0.2094987 577968.63
0.2095703 577988.83
0.2097589 578072.33
0.2097980 578072.23
0.2101818 578267.23
0.2102533 578290.23
0.2104809 578392.13
0.2109037 578598.53
0.2131051 579760.63
0.2135279 579957.23
0.2137881 580069.33
0.2138643 580078.93
0.2142109 580231.53
0.2143196 580257.23
0.2144711 580305.43
0.2145473 580324.93
0.2146124 580339.03
0.2148939 580460.03
0.2149700 580472.93
0.2150677 580497.73
0.2152302 580549.13
0.2152954 580551.83
0.2156530 580685.23
0.2157507 580694.33
0.2159784 580766.53
0.2160693 580765.03
0.2162400 580800.03
0.2164012 580830.73
0.2165246 580844.33
0.2166953 580874.03
0.2167523 580867.53
0.2169230 580907.53
0.2172076 580998.13
0.2173458 581038.93
0.2174353 581058.63
0.2175214 581080.53
0.2176060 581097.53
0.2176955 581121.43
0.2178906 581181.03
0.2179441 581188.43
0.2180288 581205.03
0.2181508 581238.23
0.2182043 581251.03
0.2183785 581308.23
0.2184542 581333.93
0.2185808 581373.43
0.2186271 581400.13
0.2188013 581462.53
0.2188547 581489.03
0.2189095 581527.43
0.2190361 581587.13
0.2190614 581620.13
0.2191372 581666.73
0.2192638 581727.93
0.2193100 581764.83
0.2194751 581832.43
0.2194842 581858.33
0.2195600 581900.53
0.2197192 581956.13
0.2198202 582005.03
0.2199304 582053.23
0.2199468 582083.83
0.2201581 582150.03
0.2202430 582194.53
0.2203697 582257.43
0.2206134 582334.83
0.2208410 582405.83
0.2212964 582504.53
0.2246392 582924.73
0.2250620 582989.43
0.2252896 583028.83
0.2253306 583057.43
0.2257449 583113.13
